index,distance,classify_label,real_label
20381,-925,0,1
20382,19257,1,1
20383,-15096,0,1
20384,24597,1,1
20385,15078,1,1
20386,-29611,0,1
20387,14858,1,1
20388,-145494,0,1
20389,56400,1,1
20390,7711,1,1
20391,-100477,0,1
20392,-140995,0,1
20393,-17909,0,1
20394,259831,1,1
20395,44099,1,1
20396,74002,1,1
20397,-36795,0,1
20398,88942,1,1
20399,8601,1,1
20400,53954,1,0
20401,-91398,0,0
20402,25369,1,0
20403,2663,1,0
20404,-10642,0,0
20405,8112,1,0
20406,-37035,0,0
20407,26117,1,0
20408,-21947,0,0
20409,5984,1,0
20410,-28971,0,0
20411,-114783,0,0
20412,-221,0,0
20413,-47092,0,0
20414,-48273,0,0
20415,30405,1,0
20416,128213,1,0
20417,9916,1,0
20418,-31792,0,0
20419,62322,1,0
20420,19150,1,0
20421,-72605,0,0
20422,39595,1,0
20423,16088,1,0
20424,-143621,0,0
20425,-32466,0,0
20426,-91564,0,0
20427,41077,1,0
20428,31016,1,0
20429,-43458,0,0
20430,-25883,0,0
20431,-35162,0,0
20432,-17109,0,0
20433,-33248,0,0
20434,16290,1,0
20435,-4623,0,0
20436,105404,1,0
20437,2740,1,0
20438,-27347,0,0
20439,-2522,0,0
20440,-16463,0,0
20441,17738,1,0
20442,-67419,0,0
20443,-47984,0,0
20444,-3546,0,0
20445,-21904,0,0
20446,-45915,0,0
20447,-52576,0,0
20448,-120527,0,0
20449,21840,1,0
20450,-4189,0,0
20451,-62099,0,0
20452,165686,1,0
20453,-50446,0,0
20454,-18507,0,0
20455,-41118,0,0
20456,-19701,0,0
20457,36021,1,0
20458,-134935,0,0
20459,62655,1,0
20460,-49515,0,0
20461,-5526,0,0
20462,32057,1,0
20463,1061,1,0
20464,-23984,0,0
20465,-26019,0,0
20466,47712,1,0
20467,-23378,0,0
20468,-118095,0,0
20469,-3912,0,0
20470,68291,1,0
20471,-33174,0,0
20472,-62032,0,0
20473,101120,1,0
20474,15588,1,0
20475,-2777,0,0
20476,-145346,0,0
20477,89188,1,0
20478,68262,1,0
20479,-51654,0,0
20480,-21850,0,0
20481,78121,1,0
20482,-25192,0,0
20483,-92764,0,0
20484,-4862,0,0
20485,12563,1,0
20486,-57473,0,0
20487,36668,1,0
20488,86894,1,0
20489,5832,1,0
20490,-129982,0,0
20491,40156,1,0
20492,10229,1,0
20493,-28099,0,0
20494,-45508,0,0
20495,-260465,0,0
20496,-45408,0,0
20497,-8746,0,0
20498,-39347,0,0
20499,-8382,0,0
20500,1566,1,0
20501,76479,1,0
20502,-6368,0,0
20503,3675,1,0
20504,11739,1,0
20505,-21695,0,0
20506,-7204,0,0
20507,-50585,0,0
20508,38791,1,0
20509,-186758,0,0
20510,-3596,0,0
20511,-76922,0,0
20512,-20260,0,0
20513,-48241,0,0
20514,62870,1,0
20515,-176894,0,0
20516,-129734,0,0
20517,9157,1,0
20518,315898,1,0
20519,-45289,0,0
20520,18803,1,1
20521,55811,1,1
20522,1274,1,1
20523,-52779,0,1
20524,-20238,0,1
20525,21431,1,1
20526,34957,1,1
20527,51896,1,1
20528,-98195,0,1
20529,83466,1,1
20530,1824,1,1
20531,-30436,0,1
20532,7225,1,1
20533,11262,1,1
20534,-2337,0,1
20535,-3560,0,1
20536,30339,1,1
20537,-17204,0,1
20538,-21784,0,1
20539,-12624,0,1
20540,47965,1,1
20541,6718,1,1
20542,13718,1,1
20543,-14923,0,1
20544,11402,1,1
20545,82223,1,1
20546,25258,1,1
20547,12281,1,1
20548,29580,1,1
20549,112652,1,1
20550,42382,1,1
20551,40700,1,1
20552,-19375,0,1
20553,84732,1,1
20554,73753,1,1
20555,24506,1,1
20556,-28835,0,1
20557,40890,1,1
20558,82732,1,1
20559,-42458,0,1
20560,177215,1,1
20561,-33132,0,1
20562,-2896,0,1
20563,10191,1,1
20564,-25746,0,1
20565,17168,1,1
20566,19509,1,1
20567,48014,1,1
20568,-4883,0,1
20569,4641,1,1
20570,-20712,0,1
20571,18904,1,1
20572,-11054,0,1
20573,56824,1,1
20574,-43386,0,1
20575,18179,1,1
20576,21575,1,1
20577,49408,1,1
20578,13001,1,1
20579,-46478,0,1
20580,108567,1,0
20581,97755,1,0
20582,21413,1,0
20583,-59558,0,0
20584,19993,1,0
20585,-90615,0,0
20586,-289315,0,0
20587,35383,1,0
20588,25044,1,0
20589,-57091,0,0
20590,-4678,0,0
20591,-94474,0,0
20592,39314,1,0
20593,-4410,0,0
20594,68909,1,0
20595,-7471,0,0
20596,30368,1,0
20597,-18557,0,0
20598,14874,1,0
20599,-80396,0,0
20600,-122041,0,0
20601,-206935,0,0
20602,89982,1,0
20603,216617,1,0
20604,-99768,0,0
20605,-112644,0,0
20606,38038,1,0
20607,-179228,0,0
20608,-58976,0,0
20609,-41336,0,0
20610,-17223,0,0
20611,-13540,0,0
20612,146021,1,0
20613,53504,1,0
20614,-312981,0,0
20615,-122719,0,0
20616,20983,1,0
20617,-40773,0,0
20618,18107,1,0
20619,-186965,0,0
20620,200474,1,0
20621,-17665,0,0
20622,74130,1,0
20623,-75411,0,0
20624,236181,1,0
20625,-28563,0,0
20626,15836,1,0
20627,67812,1,0
20628,-151797,0,0
20629,56863,1,0
20630,-139111,0,0
20631,129485,1,0
20632,216420,1,0
20633,-24614,0,0
20634,-299453,0,0
20635,279293,1,0
20636,-57049,0,0
20637,177581,1,0
20638,210703,1,0
20639,-44218,0,0
22560,-30850,0,0
22561,22693,1,0
22562,-428237,0,0
22563,50089,1,0
22564,141258,1,0
22565,-79845,0,0
22566,5297,1,0
22567,-38588,0,0
22568,-338152,0,0
22569,149858,1,0
22570,-469929,0,0
22571,-31224,0,0
22572,207329,1,0
22573,-10433,0,0
22574,-59671,0,0
22575,-34831,0,0
22576,-13715,0,0
22577,112214,1,0
22578,-3111,0,0
22579,-99845,0,0
22580,3787,1,0
22581,-8429,0,0
22582,-560281,0,0
22583,-8229,0,0
22584,6002,1,0
22585,-150804,0,0
22586,65135,1,0
22587,-161965,0,0
22588,44749,1,0
22589,-86022,0,0
22590,-46748,0,0
22591,-151798,0,0
22592,236,1,0
22593,-515553,0,0
22594,-192637,0,0
22595,242398,1,0
22596,453411,1,0
22597,-93956,0,0
22598,184367,1,0
22599,-416512,0,0
22600,24572,1,0
22601,99703,1,0
22602,-321323,0,0
22603,83091,1,0
22604,-169460,0,0
22605,62702,1,0
22606,-216906,0,0
22607,181664,1,0
22608,-387777,0,0
22609,23592,1,0
22610,60496,1,0
22611,-380031,0,0
22612,43966,1,0
22613,-249957,0,0
22614,437258,1,0
22615,-141081,0,0
22616,-59314,0,0
22617,-33949,0,0
22618,-206404,0,0
22619,110305,1,0
22620,-175840,0,1
22621,26610,1,1
22622,327304,1,1
22623,-168465,0,1
22624,-4971,0,1
22625,430795,1,1
22626,213356,1,1
22627,-38442,0,1
22628,-116308,0,1
22629,48290,1,1
22630,123273,1,1
22631,-76923,0,1
22632,-41057,0,1
22633,-53440,0,1
22634,173987,1,1
22635,-26068,0,1
22636,-201344,0,1
22637,218818,1,1
22638,22948,1,1
22639,-375289,0,1
22640,-197783,0,1
22641,187216,1,1
22642,-22877,0,1
22643,162035,1,1
22644,40710,1,1
22645,-183999,0,1
22646,119648,1,1
22647,-275684,0,1
22648,39123,1,1
22649,278628,1,1
22650,-68248,0,1
22651,269674,1,1
22652,91621,1,1
22653,-66810,0,1
22654,385866,1,1
22655,-139348,0,1
22656,301085,1,1
22657,-324345,0,1
22658,96980,1,1
22659,74458,1,1
22660,-75171,0,1
22661,24069,1,1
22662,-304174,0,1
22663,-79550,0,1
22664,105125,1,1
22665,-407818,0,1
22666,107369,1,1
22667,28154,1,1
22668,-103267,0,1
22669,-2583,0,1
22670,-94188,0,1
22671,37182,1,1
22672,64568,1,1
22673,-323978,0,1
22674,92182,1,1
22675,103177,1,1
22676,54246,1,1
22677,39494,1,1
22678,72191,1,1
22679,32966,1,1
22680,82362,1,1
22681,465454,1,1
22682,-113722,0,1
22683,66695,1,1
22684,403440,1,1
22685,278826,1,1
22686,404195,1,1
22687,200149,1,1
22688,-187359,0,1
22689,165293,1,1
22690,-70666,0,1
22691,223336,1,1
22692,-47401,0,1
22693,220229,1,1
22694,82664,1,1
22695,-139103,0,1
22696,91848,1,1
22697,459393,1,1
22698,8675,1,1
22699,-193611,0,1
22700,12024,1,1
22701,117889,1,1
22702,-88465,0,1
22703,-158874,0,1
22704,46502,1,1
22705,188766,1,1
22706,222660,1,1
22707,-113133,0,1
22708,-65837,0,1
22709,-403747,0,1
22710,35712,1,1
22711,-18794,0,1
22712,56274,1,1
22713,-52531,0,1
22714,206256,1,1
22715,-389531,0,1
22716,30073,1,1
22717,121870,1,1
22718,333855,1,1
22719,-271941,0,1
22720,-23327,0,1
22721,-240277,0,1
22722,342152,1,1
22723,441461,1,1
22724,138479,1,1
22725,-148638,0,1
22726,12900,1,1
22727,147620,1,1
22728,-77252,0,1
22729,-177140,0,1
22730,118754,1,1
22731,289510,1,1
22732,-311246,0,1
22733,16211,1,1
22734,-320401,0,1
22735,71723,1,1
22736,-216641,0,1
22737,-54476,0,1
22738,45716,1,1
22739,92401,1,1
22740,-209637,0,1
22741,55025,1,1
22742,71650,1,1
22743,33996,1,1
22744,-125945,0,1
22745,291765,1,1
22746,-16956,0,1
22747,158288,1,1
22748,115599,1,1
22749,-108358,0,1
22750,-59462,0,1
22751,42250,1,1
22752,386521,1,1
22753,-84880,0,1
22754,230394,1,1
22755,-14624,0,1
22756,-21085,0,1
22757,-65810,0,1
22758,143704,1,1
22759,280585,1,1
22760,133838,1,1
22761,-94334,0,1
22762,54122,1,1
22763,-294282,0,1
22764,158514,1,1
22765,-112813,0,1
22766,-7789,0,1
22767,-157432,0,1
22768,83010,1,1
22769,-49609,0,1
22770,-42960,0,1
22771,168061,1,1
22772,-290003,0,1
22773,-311853,0,1
22774,-162730,0,1
22775,310717,1,1
22776,36979,1,1
22777,-34548,0,1
22778,186257,1,1
22779,164967,1,1
22780,372261,1,1
22781,-131136,0,1
22782,90503,1,1
22783,-20929,0,1
22784,-293332,0,1
22785,176759,1,1
22786,-161408,0,1
22787,329830,1,1
22788,-300745,0,1
22789,108243,1,1
22790,73865,1,1
22791,50207,1,1
22792,54214,1,1
22793,191585,1,1
22794,-349577,0,1
22795,461155,1,1
22796,-115008,0,1
22797,210754,1,1
22798,-267112,0,1
22799,86253,1,1
22800,257897,1,0
22801,-107773,0,0
22802,-254373,0,0
22803,68658,1,0
22804,24976,1,0
22805,184866,1,0
22806,-144064,0,0
22807,209852,1,0
22808,-63093,0,0
22809,15433,1,0
22810,-20953,0,0
22811,-62434,0,0
22812,-107387,0,0
22813,7863,1,0
22814,-4958,0,0
22815,-19944,0,0
22816,46533,1,0
22817,-389861,0,0
22818,40025,1,0
22819,-47645,0,0
22820,-56358,0,0
22821,-89433,0,0
22822,17994,1,0
22823,11616,1,0
22824,-136047,0,0
22825,172100,1,0
22826,62896,1,0
22827,62028,1,0
22828,42668,1,0
22829,93882,1,0
22830,49215,1,0
22831,-22062,0,0
22832,-387622,0,0
22833,-75854,0,0
22834,-150871,0,0
22835,209811,1,0
22836,-350522,0,0
22837,29863,1,0
22838,68044,1,0
22839,24621,1,0
22840,15274,1,0
22841,-358992,0,0
22842,-7498,0,0
22843,395413,1,0
22844,52955,1,0
22845,-357569,0,0
22846,-100156,0,0
22847,109369,1,0
22848,-73217,0,0
22849,71478,1,0
22850,-71641,0,0
22851,172197,1,0
22852,17813,1,0
22853,-231670,0,0
22854,23052,1,0
22855,78626,1,0
22856,-129033,0,0
22857,113240,1,0
22858,-258049,0,0
22859,-32274,0,0
22860,-47789,0,0
22861,338356,1,0
22862,-180615,0,0
22863,-178494,0,0
22864,-119002,0,0
22865,37671,1,0
22866,372513,1,0
22867,-183794,0,0
22868,-311057,0,0
22869,77077,1,0
22870,76656,1,0
22871,-185897,0,0
22872,-345001,0,0
22873,-67184,0,0
22874,-124296,0,0
22875,-49186,0,0
22876,221723,1,0
22877,27975,1,0
22878,364919,1,0
22879,-57387,0,0
22880,-103939,0,0
22881,334409,1,0
22882,4560,1,0
22883,-68280,0,0
22884,77906,1,0
22885,26283,1,0
22886,26408,1,0
22887,25345,1,0
22888,175551,1,0
22889,-2650,0,0
22890,-49339,0,0
22891,122291,1,0
22892,-12389,0,0
22893,-14853,0,0
22894,-14216,0,0
22895,13299,1,0
22896,95324,1,0
22897,-10215,0,0
22898,18530,1,0
22899,397654,1,0
22900,-32846,0,0
22901,-99291,0,0
22902,-161197,0,0
22903,226652,1,0
22904,-93612,0,0
22905,-177369,0,0
22906,-6980,0,0
22907,-29931,0,0
22908,-315917,0,0
22909,-23038,0,0
22910,-309283,0,0
22911,351553,1,0
22912,-13165,0,0
22913,-18613,0,0
22914,-23172,0,0
22915,-689710,0,0
22916,91366,1,0
22917,-15345,0,0
22918,-55,0,0
22919,-24329,0,0
22920,-29367,0,0
22921,-54189,0,0
22922,-193577,0,0
22923,158824,1,0
22924,-42268,0,0
22925,-8083,0,0
22926,8761,1,0
22927,-178041,0,0
22928,-4944,0,0
22929,46521,1,0
22930,116039,1,0
22931,-45009,0,0
22932,-4576,0,0
22933,-348,0,0
22934,410428,1,0
22935,-119145,0,0
22936,14672,1,0
22937,296031,1,0
22938,41105,1,0
22939,-7061,0,0
22940,-108444,0,0
22941,1446,1,0
22942,-82310,0,0
22943,97908,1,0
22944,-54370,0,0
22945,-61157,0,0
22946,37335,1,0
22947,87633,1,0
22948,-291385,0,0
22949,-30004,0,0
22950,56434,1,0
22951,108974,1,0
22952,-38476,0,0
22953,52934,1,0
22954,9631,1,0
22955,20985,1,0
22956,165275,1,0
22957,-68913,0,0
22958,38569,1,0
22959,18097,1,0
22960,4846,1,0
22961,-282018,0,0
22962,833,1,0
22963,-365936,0,0
22964,39055,1,0
22965,-447378,0,0
22966,20151,1,0
22967,-368839,0,0
22968,67265,1,0
22969,10483,1,0
22970,-174631,0,0
22971,43908,1,0
22972,458786,1,0
22973,-106706,0,0
22974,322289,1,0
22975,-122665,0,0
22976,224641,1,0
22977,32720,1,0
22978,-286944,0,0
22979,107980,1,0
22980,125475,1,1
22981,112430,1,1
22982,-28227,0,1
22983,29755,1,1
22984,-98495,0,1
22985,171126,1,1
22986,-175010,0,1
22987,137666,1,1
22988,-2726,0,1
22989,-102666,0,1
22990,153468,1,1
22991,-164385,0,1
22992,-29412,0,1
22993,-72942,0,1
22994,20717,1,1
22995,361375,1,1
22996,-86663,0,1
22997,-272132,0,1
22998,316968,1,1
22999,-138395,0,1
23000,173986,1,1
23001,24597,1,1
23002,256884,1,1
23003,-226787,0,1
23004,266881,1,1
23005,-80448,0,1
23006,112453,1,1
23007,135989,1,1
23008,37180,1,1
23009,72953,1,1
23010,-212840,0,1
23011,-63131,0,1
23012,294289,1,1
23013,-246845,0,1
23014,-104230,0,1
23015,-40107,0,1
23016,130153,1,1
23017,50778,1,1
23018,22696,1,1
23019,125534,1,1
23020,-215154,0,1
23021,-499208,0,1
23022,-357937,0,1
23023,241472,1,1
23024,-194243,0,1
23025,335652,1,1
23026,-518429,0,1
23027,39441,1,1
23028,265830,1,1
23029,-103022,0,1
23030,-286861,0,1
23031,136203,1,1
23032,-98667,0,1
23033,87932,1,1
23034,27516,1,1
23035,360333,1,1
23036,40861,1,1
23037,-4321,0,1
23038,397790,1,1
23039,14017,1,1
24960,39916,1,1
24961,-14336,0,1
24962,21427,1,1
24963,10273,1,1
24964,48463,1,1
24965,-1079,0,1
24966,-13348,0,1
24967,6493,1,1
24968,23784,1,1
24969,23579,1,1
24970,4522,1,1
24971,-4342,0,1
24972,124640,1,1
24973,91473,1,1
24974,-8579,0,1
24975,-21440,0,1
24976,4829,1,1
24977,5279,1,1
24978,31098,1,1
24979,-8772,0,1
24980,166976,1,1
24981,29239,1,1
24982,72736,1,1
24983,-4696,0,1
24984,-23511,0,1
24985,26072,1,1
24986,-3875,0,1
24987,206957,1,1
24988,44154,1,1
24989,35338,1,1
24990,-14605,0,1
24991,-2023,0,1
24992,8639,1,1
24993,-20212,0,1
24994,6619,1,1
24995,6158,1,1
24996,19118,1,1
24997,70531,1,1
24998,26516,1,1
24999,-86249,0,1
25000,-9327,0,1
25001,54812,1,1
25002,-10373,0,1
25003,-47871,0,1
25004,36303,1,1
25005,-11851,0,1
25006,47736,1,1
25007,35526,1,1
25008,10553,1,1
25009,80440,1,1
25010,-14928,0,1
25011,74305,1,1
25012,-60962,0,1
25013,23869,1,1
25014,-29219,0,1
25015,14762,1,1
25016,8939,1,1
25017,-4431,0,1
25018,-21335,0,1
25019,4593,1,1
25020,-24976,0,1
25021,32923,1,1
25022,2201,1,1
25023,-238315,0,1
25024,73280,1,1
25025,24223,1,1
25026,62071,1,1
25027,-47535,0,1
25028,-138670,0,1
25029,111375,1,1
25030,-17813,0,1
25031,775,1,1
25032,73358,1,1
25033,71685,1,1
25034,70009,1,1
25035,-37460,0,1
25036,50952,1,1
25037,34989,1,1
25038,87399,1,1
25039,-53393,0,1
25040,34597,1,1
25041,110798,1,1
25042,15307,1,1
25043,39402,1,1
25044,-858,0,1
25045,9021,1,1
25046,13363,1,1
25047,59311,1,1
25048,54283,1,1
25049,-3362,0,1
25050,173702,1,1
25051,-4169,0,1
25052,849,1,1
25053,-74025,0,1
25054,90101,1,1
25055,15957,1,1
25056,75901,1,1
25057,-98472,0,1
25058,-2293,0,1
25059,-3320,0,1
25060,-34055,0,1
25061,60593,1,1
25062,161487,1,1
25063,-126905,0,1
25064,-28009,0,1
25065,21755,1,1
25066,17404,1,1
25067,73776,1,1
25068,-3090,0,1
25069,-4264,0,1
25070,-100710,0,1
25071,57669,1,1
25072,46305,1,1
25073,-4931,0,1
25074,147584,1,1
25075,-8872,0,1
25076,19900,1,1
25077,62346,1,1
25078,-23191,0,1
25079,82116,1,1
25080,69164,1,1
25081,80437,1,1
25082,-33761,0,1
25083,65818,1,1
25084,-37366,0,1
25085,70936,1,1
25086,-3453,0,1
25087,44356,1,1
25088,3690,1,1
25089,-636,0,1
25090,-66396,0,1
25091,24119,1,1
25092,39040,1,1
25093,37982,1,1
25094,10869,1,1
25095,-19882,0,1
25096,27482,1,1
25097,28486,1,1
25098,14816,1,1
25099,-42388,0,1
25100,40990,1,1
25101,47901,1,1
25102,-25891,0,1
25103,52949,1,1
25104,54246,1,1
25105,-158849,0,1
25106,1369,1,1
25107,-56226,0,1
25108,177048,1,1
25109,79537,1,1
25110,565,1,1
25111,20187,1,1
25112,94861,1,1
25113,-76840,0,1
25114,-5940,0,1
25115,8363,1,1
25116,15843,1,1
25117,-61204,0,1
25118,-43895,0,1
25119,33157,1,1
25120,112978,1,1
25121,195,1,1
25122,-23491,0,1
25123,44485,1,1
25124,-75388,0,1
25125,57029,1,1
25126,8968,1,1
25127,23041,1,1
25128,-23783,0,1
25129,-53481,0,1
25130,-32336,0,1
25131,-76941,0,1
25132,32543,1,1
25133,20787,1,1
25134,-117606,0,1
25135,55941,1,1
25136,33005,1,1
25137,-78932,0,1
25138,40413,1,1
25139,-82215,0,1
25140,21907,1,1
25141,13743,1,1
25142,29382,1,1
25143,58855,1,1
25144,-116093,0,1
25145,93,1,1
25146,30546,1,1
25147,-6998,0,1
25148,10094,1,1
25149,108645,1,1
25150,35415,1,1
25151,-49575,0,1
25152,-122663,0,1
25153,8426,1,1
25154,-60172,0,1
25155,52760,1,1
25156,-76022,0,1
25157,190228,1,1
25158,79260,1,1
25159,-133738,0,1
25160,-11544,0,1
25161,-8499,0,1
25162,49663,1,1
25163,9930,1,1
25164,-55421,0,1
25165,-104789,0,1
25166,1850,1,1
25167,5317,1,1
25168,11571,1,1
25169,-124183,0,1
25170,2156,1,1
25171,118399,1,1
25172,-27939,0,1
25173,-11434,0,1
25174,-42233,0,1
25175,-64230,0,1
25176,4101,1,1
25177,-17404,0,1
25178,-34960,0,1
25179,9182,1,1
25180,-22366,0,1
25181,58431,1,1
25182,3179,1,1
25183,-2135,0,1
25184,-12815,0,1
25185,-16089,0,1
25186,156509,1,1
25187,48457,1,1
25188,41410,1,1
25189,62851,1,1
25190,-2629,0,1
25191,11202,1,1
25192,35874,1,1
25193,-16535,0,1
25194,12795,1,1
25195,284186,1,1
25196,186333,1,1
25197,-16727,0,1
25198,-2977,0,1
25199,41201,1,1
25200,30203,1,0
25201,-45797,0,0
25202,-7352,0,0
25203,-37031,0,0
25204,-1416,0,0
25205,-11144,0,0
25206,12869,1,0
25207,-55736,0,0
25208,-57693,0,0
25209,112248,1,0
25210,-147345,0,0
25211,-23894,0,0
25212,-39356,0,0
25213,-45051,0,0
25214,-42053,0,0
25215,9221,1,0
25216,2841,1,0
25217,-28014,0,0
25218,-58523,0,0
25219,17907,1,0
25220,26468,1,0
25221,-235581,0,0
25222,35491,1,0
25223,-58591,0,0
25224,9555,1,0
25225,-45978,0,0
25226,-25973,0,0
25227,-46753,0,0
25228,6656,1,0
25229,3817,1,0
25230,18349,1,0
25231,-14105,0,0
25232,606,1,0
25233,-34378,0,0
25234,-56292,0,0
25235,8400,1,0
25236,-94183,0,0
25237,-10484,0,0
25238,5159,1,0
25239,6792,1,0
25240,-24660,0,0
25241,-70013,0,0
25242,-14017,0,0
25243,-11688,0,0
25244,17589,1,0
25245,8077,1,0
25246,-71041,0,0
25247,2814,1,0
25248,-4292,0,0
25249,18249,1,0
25250,-106910,0,0
25251,-71147,0,0
25252,-28139,0,0
25253,66903,1,0
25254,6229,1,0
25255,-129644,0,0
25256,29485,1,0
25257,-22576,0,0
25258,-22052,0,0
25259,118746,1,0
25260,-1259,0,1
25261,-16027,0,1
25262,13868,1,1
25263,22492,1,1
25264,-37820,0,1
25265,-93069,0,1
25266,27327,1,1
25267,43857,1,1
25268,-5914,0,1
25269,48214,1,1
25270,-80803,0,1
25271,53462,1,1
25272,-8276,0,1
25273,146,1,1
25274,1733,1,1
25275,10082,1,1
25276,-11666,0,1
25277,-23444,0,1
25278,-28584,0,1
25279,38752,1,1
25280,-82204,0,1
25281,2252,1,1
25282,291,1,1
25283,-3771,0,1
25284,13166,1,1
25285,-120155,0,1
25286,2246,1,1
25287,33626,1,1
25288,25906,1,1
25289,-26830,0,1
25290,-128886,0,1
25291,254303,1,1
25292,-43885,0,1
25293,13191,1,1
25294,24151,1,1
25295,71240,1,1
25296,-37546,0,1
25297,62283,1,1
25298,-25135,0,1
25299,-6667,0,1
25300,54755,1,1
25301,-14691,0,1
25302,58946,1,1
25303,590,1,1
25304,-55528,0,1
25305,2800,1,1
25306,17731,1,1
25307,12010,1,1
25308,410,1,1
25309,18059,1,1
25310,38299,1,1
25311,35953,1,1
25312,7600,1,1
25313,-161517,0,1
25314,200864,1,1
25315,-5710,0,1
25316,-40752,0,1
25317,23996,1,1
25318,6704,1,1
25319,-102540,0,1
25320,48655,1,0
25321,9993,1,0
25322,-31086,0,0
25323,-57088,0,0
25324,-213204,0,0
25325,-4702,0,0
25326,-562,0,0
25327,7645,1,0
25328,15280,1,0
25329,78641,1,0
25330,-438,0,0
25331,-24,0,0
25332,17671,1,0
25333,66351,1,0
25334,31059,1,0
25335,-22564,0,0
25336,48018,1,0
25337,20851,1,0
25338,-22245,0,0
25339,-9653,0,0
25340,-35086,0,0
25341,-64888,0,0
25342,129150,1,0
25343,-20954,0,0
25344,25658,1,0
25345,-43178,0,0
25346,4971,1,0
25347,18637,1,0
25348,172841,1,0
25349,430,1,0
25350,57786,1,0
25351,15144,1,0
25352,-61866,0,0
25353,-27504,0,0
25354,-98617,0,0
25355,2029,1,0
25356,60589,1,0
25357,6133,1,0
25358,-34206,0,0
25359,-47190,0,0
25360,35100,1,0
25361,-18436,0,0
25362,-32184,0,0
25363,-18627,0,0
25364,26247,1,0
25365,-20732,0,0
25366,142191,1,0
25367,-18100,0,0
25368,-123193,0,0
25369,-16898,0,0
25370,-48654,0,0
25371,-286084,0,0
25372,12186,1,0
25373,-21175,0,0
25374,-30390,0,0
25375,-20189,0,0
25376,-63783,0,0
25377,9339,1,0
25378,36346,1,0
25379,593,1,0
25380,-79007,0,0
25381,-77621,0,0
25382,13162,1,0
25383,20532,1,0
25384,67344,1,0
25385,-102627,0,0
25386,47353,1,0
25387,-79583,0,0
25388,-55603,0,0
25389,-92292,0,0
25390,-119737,0,0
25391,43478,1,0
25392,-96563,0,0
25393,5033,1,0
25394,-311,0,0
25395,23166,1,0
25396,-27465,0,0
25397,-10293,0,0
25398,60568,1,0
25399,-100768,0,0
25400,66340,1,0
25401,9981,1,0
25402,29155,1,0
25403,-86292,0,0
25404,-4576,0,0
25405,-3947,0,0
25406,-3295,0,0
25407,-39143,0,0
25408,-52691,0,0
25409,-39399,0,0
25410,301,1,0
25411,9998,1,0
25412,-340,0,0
25413,-132767,0,0
25414,-16359,0,0
25415,143949,1,0
25416,-92481,0,0
25417,72448,1,0
25418,-11031,0,0
25419,-1584,0,0
25420,-223583,0,0
25421,11227,1,0
25422,40837,1,0
25423,-15377,0,0
25424,-16565,0,0
25425,63335,1,0
25426,-89465,0,0
25427,-55605,0,0
25428,47918,1,0
25429,3481,1,0
25430,-1616,0,0
25431,-52302,0,0
25432,12044,1,0
25433,-95561,0,0
25434,60117,1,0
25435,-6955,0,0
25436,-17438,0,0
25437,-175122,0,0
25438,-30121,0,0
25439,140290,1,0
27360,-123964,0,0
27361,-287200,0,0
27362,-206246,0,0
27363,54836,1,0
27364,69536,1,0
27365,-82062,0,0
27366,-86372,0,0
27367,-87634,0,0
27368,-340652,0,0
27369,74822,1,0
27370,349986,1,0
27371,-154584,0,0
27372,86256,1,0
27373,-233720,0,0
27374,-145731,0,0
27375,132078,1,0
27376,-208631,0,0
27377,281212,1,0
27378,-236136,0,0
27379,-189318,0,0
27380,-25334,0,0
27381,-23073,0,0
27382,377508,1,0
27383,-280014,0,0
27384,54,1,0
27385,71464,1,0
27386,-109329,0,0
27387,-147031,0,0
27388,97181,1,0
27389,246386,1,0
27390,54374,1,0
27391,149466,1,0
27392,-61641,0,0
27393,-65009,0,0
27394,-573126,0,0
27395,-310216,0,0
27396,316217,1,0
27397,340295,1,0
27398,198560,1,0
27399,5495,1,0
27400,70011,1,0
27401,-161285,0,0
27402,-82489,0,0
27403,144296,1,0
27404,107179,1,0
27405,10436,1,0
27406,32954,1,0
27407,44320,1,0
27408,-67335,0,0
27409,-126545,0,0
27410,-274455,0,0
27411,484003,1,0
27412,294790,1,0
27413,69070,1,0
27414,539063,1,0
27415,182464,1,0
27416,-210741,0,0
27417,82910,1,0
27418,107884,1,0
27419,27495,1,0
27420,-114505,0,1
27421,188056,1,1
27422,-233746,0,1
27423,-1661,0,1
27424,-23755,0,1
27425,864547,1,1
27426,-201932,0,1
27427,-399924,0,1
27428,216266,1,1
27429,-157256,0,1
27430,-59206,0,1
27431,290367,1,1
27432,192544,1,1
27433,100166,1,1
27434,-411989,0,1
27435,125781,1,1
27436,-107401,0,1
27437,8172,1,1
27438,-94659,0,1
27439,230405,1,1
27440,-348790,0,1
27441,14468,1,1
27442,7276,1,1
27443,542615,1,1
27444,78208,1,1
27445,61762,1,1
27446,345542,1,1
27447,-1025468,0,1
27448,87130,1,1
27449,-185859,0,1
27450,178639,1,1
27451,-61942,0,1
27452,-220145,0,1
27453,-111862,0,1
27454,316697,1,1
27455,229952,1,1
27456,-16985,0,1
27457,54208,1,1
27458,-16973,0,1
27459,49547,1,1
27460,-336898,0,1
27461,36688,1,1
27462,36248,1,1
27463,-339693,0,1
27464,-25264,0,1
27465,82852,1,1
27466,-71067,0,1
27467,-164569,0,1
27468,83613,1,1
27469,-210438,0,1
27470,242980,1,1
27471,73339,1,1
27472,-21731,0,1
27473,194547,1,1
27474,-339776,0,1
27475,11649,1,1
27476,127560,1,1
